title,artist,album,language_id,scaled_vectorized_features_str
30 de Febrero (feat. Abraham Mateo),Ha*Ash,30 de Febrero,1.0,"3.74066062644314,4.253853399726859,-0.8542288401517475,1.1881166429049692,0.0571413832803017,4.244737205230611E-5,2.4398168481466387,5.92711076576505,0.1384953102496249"
305,Shawn Mendes,Wonder,-2.0,"3.6560891688018176,4.195912150241362,-1.4877795921063133,0.5889808999016086,0.709938398331021,0.14966401939020083,3.9037069570346223,5.751939828206947,-0.2769906204992498"
32 escaleras (feat. Dani Martín),Rulo y la contrabanda,32 escaleras (feat. Dani Martín),1.0,"2.829891082613506,4.273167149555358,-1.1786090374641462,0.4315808318244546,0.01814671808416854,9.347616228125172E-5,1.3713453318893176,6.241079300671602,0.1384953102496249"
360°,deneb,360° / Pocket (Remix2017),-2.0,"3.148660422953878,4.15245621312724,-0.8484215220412954,1.7669426997048256,0.5125408924536152,0.0,3.504081783631293,6.622389081929877,-0.2769906204992498"
365,Amaranthe,365,-2.0,"3.0901109522791157,4.239368087355485,-1.9095015025081958,0.7179474072938573,7.861269093714234E-4,3.698182595170833E-5,2.006539028561977,5.753997380529448,-0.2769906204992498"
3icha Samta Bezaf,Cheb Mourad,3icha Samta Bezaf,-2.0,"1.5287917342854573,4.64495683375396,-0.7773510099276666,2.721497951269502,1.4960653077024444,0.0,3.478842298995293,6.414750666198053,-0.2769906204992498"
4 Camere,"DJ Project, AMI",4 Camere,-2.0,"3.1356494294705977,3.9979462144992497,-1.3572532040999603,0.623507366447565,0.7999793659242238,4.25495317925042E-4,1.4092045588433173,4.804977527101479,-0.2769906204992498"
40,WOS,TRES PUNTOS SUSPENSIVOS,1.0,"3.356836318686366,3.838607778414135,-1.648172187537849,0.5534389490454771,2.427643010878272,1.9052791546943655E-4,3.5629739144486257,5.229112295682339,0.1384953102496249"
400 Mil,Gunslingers,Bukkejakt,-2.0,"3.4934517502608116,3.7516959041858904,-1.3793763207112066,0.49352537474514097,0.006683810286726199,0.0,1.749937601429313,5.203759066216932,-0.2769906204992498"
4:44 (feat. WheeIn),"Park Bom, Whee In",re:BLUE ROSE,-2.0,"1.9321325322671525,3.568215280815152,-0.8567176907705127,1.2084263291084727,0.24380323532928727,0.0044745966206763115,2.0401916747433098,5.847738069391918,-0.2769906204992498"
5 Goliyan,Saabi Bhinder,5 Goliyan,-2.0,"3.272264861045043,3.0322587230743103,-2.517610670359828,1.5333813083645327,0.12848153452722383,2.9217685696653542E-5,2.881507829276634,6.054853378601073,-0.2769906204992498"
5 Sentidos,"Dvicio, Taburete",Impulso,-2.0,"4.1895399016163175,3.5440730935295286,-1.5204111891079015,0.4854015002637395,0.3241474833355296,0.0,2.788963052277968,6.135551278164969,-0.2769906204992498"
50 Souls and a Discobowl - Recorded at Spotify Studios Stockholm,boy pablo,Spotify Singles,0.0,"2.9665065141879516,3.283337470844795,-2.783088069694784,0.39705436527849824,3.2449379474934964E-4,0.004239629218220706,3.205414548771963,5.3740476762301155,0.0"
50 Special,Lùnapop,...Squérez?,-2.0,"3.200704396887,4.533902772240092,-1.2906073153085806,0.31886207339500877,0.010735653828420318,1.6498798041991424E-4,3.7564766299912904,5.585836070375122,-0.2769906204992498"
50/50 - Ao Vivo,Gusttavo Lima,50/50 - Ao Vivo (Deluxe),-2.0,"3.6300671818352566,4.364907461240727,-1.1382343496486218,1.8481814445188407,1.9324176891156577,0.0,2.8646815061859674,6.148210456013584,-0.2769906204992498"
501,"Bilal Wahib, Ronnie Flex",501,-2.0,"3.9878695026254696,3.84343621587126,-1.015451052456205,2.06143314965563,0.5610244903884167,0.0,3.1507289987272973,6.4900780054625375,-0.2769906204992498"
555 (ToT),Wonderframe,555 (ToT),-2.0,"4.573364209373091,3.862749965699759,-1.3439793341332125,0.9342455653611722,0.7514957679894223,6.538223372677715E-5,2.8857144100493004,5.578652074130455,-0.2769906204992498"
6 Ft Tall Baby,Danny Blue and the Old Socks,Backyard Days,0.0,"2.953495520704671,3.3267934079589168,-1.6733372326831417,0.32495497925605993,0.017661882104820528,0.06333903892281537,2.5155353020546376,4.536519259667219,0.0"
