_c0,title,artist,album,af_danceability,af_energy,af_loudness,af_speechiness,af_acousticness,af_instrumentalness,af_valence,af_tempo
14269364,Última Vez,D Andy,Última Vez,0.76,0.699,-4.519,0.0552,0.334,4.57e-06,0.42,89.9
483109,Út í geim,Birnir,Út í geim,0.706,0.502,-9.961,0.14,0.202,0.0,0.52,142.942
6431847,Úti í Eyjum,Stuðmenn,Með allt á hreinu,0.545,0.756,-9.547,0.0769,0.574,1.66e-06,0.853,147.435
22251852,ÜSTÜNDE NE VAR,"Kozmos, Khontkar",ÜSTÜNDE NE VAR,0.729,0.661,-6.858,0.0633,0.0658,0.0,0.75,160.023
15791454,Übermorgen,Mark Forster,Übermorgen,0.583,0.829,-4.715,0.103,0.0218,0.0,0.393,183.975
6986736,Ülespoole,Reket,Kulutuli,0.483,0.65,-10.343,0.0917,0.0289,0.00131,0.247,99.084
13689161,Ý Em Sao,"Kay Trần, Lăng LD, Homie Boiz",Ý Em Sao,0.774,0.802,-5.789,0.0415,0.453,0.0,0.788,100.001
3756115,ÞREYTTUR,Auður,AFSAKANIR,0.75,0.547,-6.407,0.0509,0.0129,0.0,0.434,95.011
586336,Það bera sig allir vel,Helgi Björnsson,Það bera sig allir vel,0.748,0.643,-8.302,0.0368,0.267,1.29e-06,0.648,115.029
16634629,Það er alveg dagsatt,"Hermann Gunnarsson, Dengsi, Laddi",Jólaball með Dengsa og félögum,0.585,0.483,-12.495,0.0347,0.532,0.0,0.715,132.46
16358178,Það koma vonandi jól,Baggalútur,Næstu jól,0.548,0.473,-8.945,0.0224,0.211,0.0,0.366,84.914
16357073,Það snjóar,"Sigurður Guðmundsson, Memfismafían",Nú stendur mikið til,0.191,0.514,-8.632,0.035,0.498,0.0,0.305,61.357
12343894,Þegar storminn hefur lægt,"Ágústa Eva Erlendsdóttir, Magni",Þegar storminn hefur lægt,0.579,0.54,-7.519,0.0247,0.391,0.0031,0.343,102.948
15849089,Þegar Þú Blikkar (feat. Björgvin Halldórsson),Herra Hnetusmjör,Þegar Þú Blikkar (feat. Björgvin Halldórsson),0.611,0.528,-7.335,0.0584,0.0667,0.0,0.248,173.84
11605607,Þig ég elska,Sverrir Bergmann,Þig ég elska,0.269,0.305,-8.792,0.0319,0.664,0.0,0.154,178.04
2351801,Þjóðhátíð í Eyjum,"Geirmundur Valtýsson, Eyjólfur Kristjánsson",Ég veit þú kemur - Þjóðhátíðarlögin vinsælu,0.758,0.716,-8.848,0.029,0.647,0.0,0.962,126.059
16326793,Þorparinn,Pálmi Gunnarsson,Þorparinn,0.799,0.524,-12.058,0.0486,0.00515,0.000494,0.914,142.264
15821659,Því Miður,Herra Hnetusmjör,KBE kynnir: Erfingi Krúnunnar,0.849,0.565,-8.374,0.0859,0.06,0.0,0.658,148.118
9969889,Þá komu jólin,"Memfismafían, Sigurður Guðmundsson",Nú stendur mikið til,0.433,0.446,-9.855,0.0243,0.682,0.0218,0.539,92.86
14768458,Þú ert þar,GÓSS,Góssentíð,0.447,0.149,-15.149,0.0341,0.911,6.4e-06,0.139,110.084
15849088,Þú komst með jólin til mín,"Björgvin Halldórsson, Ruth Reginalds",Ég kem með jólin til þín,0.436,0.544,-6.21,0.0266,0.0298,0.0,0.197,180.102
15801801,água com açúcar - ao vivo,Luan Santana,VIVA (Ao Vivo),0.457,0.603,-7.729,0.0278,0.144,0.0,0.176,77.048
16326737,ég og þú - VIP mix,ClubDub,clubdub ungir snillar,0.92,0.583,-5.672,0.405,0.0165,0.028,0.585,129.985
16673297,÷ (DIVIDIDO),Aitana,11 RAZONES,0.685,0.879,-3.267,0.0573,0.00579,0.0,0.663,133.997
17670803,üksi lennukis,"Pitsa, Reket, kohver, boipepperoni",calzone,0.625,0.619,-8.206,0.0909,0.0458,0.0,0.371,102.046
22038229,þarna,Alexander Jarl,ekkert er eilíft,0.684,0.445,-10.677,0.0851,0.562,0.0,0.354,73.986
15834622,Čardáš dvoch,Karol Duchoň,20 Naj,0.408,0.861,-6.332,0.125,0.094,5.81e-05,0.371,146.471
22078736,Čas,"DeeThane, Seven & Stewe, Ilona Maňasová",ZG,0.75,0.693,-5.683,0.101,0.29,0.0,0.0811,101.936
470938,Đi Qua Mùa Hạ,Thái Đinh,Đi Qua Mùa Hạ,0.416,0.332,-10.479,0.0535,0.873,0.0,0.225,182.905
939444,Đi Theo Bóng Mặt Trời,"Đen, Giang Nguyễn",Đi Theo Bóng Mặt Trời,0.687,0.495,-10.036,0.345,0.754,0.0,0.51,77.407
20053814,Điều Ta Viết Mùa Xa Nhau,"Tiên Fami, Đoàn Minh Quân",Điều Ta Viết Mùa Xa Nhau,0.458,0.244,-9.509,0.0362,0.872,0.0,0.275,121.182
13664365,Đà Lạt Hoàng Hôn,Hà Vân,Tiếng Hát Hà Vân,0.294,0.357,-10.325,0.0337,0.906,0.000583,0.326,181.625
5349754,Đã Đến Lúc,"Soobin Hoang Son, SlimV",Đã Đến Lúc,0.652,0.809,-4.712,0.0379,0.0445,0.0,0.211,133.018
936665,Đưa Nhau Đi Trốn (Chill Version),"Đen, Linh Cáo",Đưa Nhau Đi Trốn (Chill Version),0.753,0.593,-9.869,0.176,0.603,7.66e-05,0.105,127.11
18338570,Đường Chân Trời,Chillies,Qua Khung Cửa Sổ,0.517,0.656,-9.557,0.0357,0.136,0.000114,0.207,143.98
15887391,Đường Tôi Chở Em Về - Lofi,1 9 6 7,Đường Tôi Chở Em Về (Lofi),0.604,0.454,-9.202,0.0391,0.406,0.000841,0.294,181.939
12962280,Đảo Giữa Dòng Nước Lạnh,Cá Hồi Hoang,Gấp Gap: Có Cần Phải Có Lý Không?,0.538,0.196,-13.495,0.0363,0.922,1.37e-05,0.237,117.902
14262724,Đắp mộ cuộc tình,Quang Lập,Đắp Mộ Cuộc Tình,0.406,0.541,-5.963,0.0274,0.605,0.0,0.498,149.754
14712459,Đố Anh Đoán Được,"Bich Phuong, 1989s Entertainment",Đố Anh Đoán Được,0.775,0.635,-8.798,0.0476,0.0613,0.00856,0.585,112.97
1532550,Đổi Thay,Hồ Quang Hiếu,Đổi Thay,0.454,0.527,-5.734,0.0336,0.352,0.0,0.522,169.609
19823376,Đừng Vì Anh Mà Khóc,Quang Hùng MasterD,Đừng Vì Anh Mà Khóc,0.482,0.334,-10.249,0.0305,0.839,0.000109,0.351,129.887
2127871,Đừng Xin Lỗi Nữa,"ERIK, MIN",Những bài hát hay nhất của gia đình Hoa Dâm Bụt,0.516,0.375,-6.828,0.039,0.71,0.0,0.22,135.446
16300835,đen đá không đường,AMEE,dreAMEE,0.531,0.362,-8.663,0.0698,0.654,9.58e-05,0.592,139.47
14212673,Į Dieną Einam,Laimio Vilkončiaus Vokalinis Kvartetas,Disko Muzika,0.552,0.449,-11.631,0.0298,0.0937,0.0231,0.191,146.001
12352411,İHTİMALLERİN HEYECANINA ÜZÜLÜYORUM,Büyük Ev Ablukada,FIRTINAYT,0.353,0.412,-13.302,0.0429,0.893,0.00224,0.154,102.959
14212034,İhtiyacı Var,Çınare Melikzade,İhtiyacı Var,0.506,0.751,-4.305,0.0333,0.00677,0.0,0.46,75.99
12283873,İki Kalp,Ravi İncigöz,İki Kalp,0.618,0.765,-5.91,0.0354,0.645,0.0,0.771,110.057
20090333,İlk Gördüğümde Anladım,Nalbur,İlk Gördüğümde Anladım,0.505,0.656,-5.679,0.028,0.0215,0.25,0.381,139.958
499247,İlk Pazar,Elvan Günaydın,İlk Pazar,0.758,0.699,-4.461,0.163,0.326,1.9e-06,0.548,172.003
20048627,İnsan Düşünür,Efendi,İnsan Düşünür,0.534,0.527,-10.242,0.0434,0.414,0.000191,0.373,169.906
12352447,İntihaşk,Onur Can Özcan,Kibrit,0.536,0.114,-16.413,0.0435,0.914,0.0,0.231,97.699
342383,İnziva,Merve Deniz,İnziva,0.748,0.814,-4.741,0.0383,0.0439,3.12e-06,0.384,127.951
13394676,İsimsiz Türkü,Erdem Akın,Karemiş,0.486,0.538,-8.319,0.0251,0.26,8.95e-06,0.222,89.99
17642513,İsyan Manifestosu,Gaye Su Akyol,Yort Savul: İSYAN MANİFESTOSU!,0.603,0.708,-10.055,0.0432,0.184,0.0515,0.648,121.915
23122079,İt Gibi,Son Feci Bisiklet,Kötü Şeyler,0.609,0.588,-8.71,0.0269,0.307,0.607,0.575,103.01
12353246,İyi Ve Güzel Kadınlar Hep Ağlar,İkiye On Kala,Eski Yeşil Araba,0.685,0.409,-12.292,0.0433,0.661,0.0299,0.173,82.003
499258,İyinin Yanı,"Sehabe, Şanışer",İyinin Yanı,0.628,0.626,-10.489,0.261,0.457,0.0,0.346,122.662
495844,İçimdeki Duman,İlyas Yalçıntaş,İçimdeki Duman,0.546,0.679,-6.28,0.0353,0.553,0.0,0.504,91.816
13965287,İçimdeki Mor,"Eda Tanses, Sinan Cem Eroglu",İçimdeki Mor,0.44,0.223,-11.586,0.0383,0.97,0.0,0.407,113.97
3785938,İçimdeki Sen,"Bilal Sonses, Tuğçe Kandemir",İçimdeki Sen,0.577,0.734,-5.139,0.0413,0.513,0.0,0.647,150.124
20427259,Ļauj Man Tevi...,Dzelzs Vilks,Ļauj Man Tevi...,0.657,0.45,-10.135,0.024,0.465,0.000817,0.67,100.06
12924927,Ľudia nie sú zlí/Z Východnej dievčatá - Live,"I.M.T. Smile, Kandráčovci",Východná (Live),0.256,0.819,-7.167,0.0695,0.527,0.000177,0.271,155.845
12736237,Ľúbim ťa,Elán,Ľúbim ťa,0.457,0.485,-6.858,0.034,0.617,0.0,0.429,86.4
11903074,Śmierć w Bikini - Live,"Michał Kowalonek, Męskie Granie Orkiestra 2017",Męskie Granie 2017,0.536,0.778,-7.199,0.042,0.00927,0.175,0.273,141.989
4234610,Śnieg,"Bedoes, Kubi Producent",Kwiat polskiej młodzieży,0.566,0.513,-11.362,0.104,0.0793,0.0,0.409,85.486
464180,Świat wewnętrzny,Natalia Przybysz,Swiat Wewnetrzny,0.802,0.704,-5.277,0.0683,0.23,0.0,0.823,114.004
489614,Świecące Prostokąty,Taco Hemingway,Marmur,0.783,0.575,-10.269,0.162,0.46,0.0,0.835,140.135
19875796,Świnka Pepa,Salvador,Świnka Pepa,0.608,0.642,-10.619,0.449,0.355,1.05e-06,0.578,159.878
11992190,Şarapçı Remzi,Güney Marlen,Şişelere Mektuplar,0.579,0.713,-6.596,0.0419,0.514,0.0,0.701,94.945
13025988,Şemsiye,İlhan Güryalçın,Şemsiye,0.474,0.818,-6.683,0.204,0.0568,0.0125,0.533,188.077
18794183,Şerefine,Gökhan Türkmen,7,0.807,0.634,-9.674,0.0363,0.0571,0.0,0.912,120.006
12369242,Şımarık,Cem Yılmaz,Arif V 216 (Orijinal Film Müzikleri),0.758,0.937,-3.659,0.0877,0.0387,1.87e-06,0.687,97.057
6580006,Šalta!,Free Finga,Pick Up Line,0.932,0.42,-8.58,0.171,0.0169,0.211,0.165,120.005
16295846,Ši Vasara,Marijonas Mikutavičius,Ši Vasara,0.753,0.645,-7.044,0.0883,0.0289,0.0,0.359,117.067
19247763,Šokiai parke - Manfredas Remix,Kardiofonas,Šokiai parke (Manfredas Remix),0.686,0.53,-10.796,0.0282,0.0944,0.606,0.144,126.026
591970,Šventa Ramybė,Free Finga,Šventa Ramybė,0.771,0.386,-12.563,0.388,0.0592,0.0,0.32,131.431
23230875,Ūdenstorņos Dzeltenos,"Indygo, Pauls Rusko",Unplugged,0.332,0.386,-11.425,0.0347,0.92,0.000449,0.188,125.29
16624701,Żar,"PRO8L3M, Brodka",Żar,0.574,0.573,-8.809,0.134,0.407,0.00249,0.17,83.926
18326875,Żółta Taksówka,Daria Zawiałow,Żółta Taksówka,0.662,0.519,-8.167,0.0299,0.0302,8.99e-06,0.367,100.023
18803750,"Život, hudba, mier",Kali,Ale ne,0.758,0.831,-3.887,0.102,0.237,0.0,0.751,106.97
12958421,Žiūrėk Ką Padarei,Donny Montell,Žiūrėk Ką Padarei,0.664,0.87,-5.354,0.0341,0.00937,0.0,0.466,92.992
12348494,Για Παράδειγμα,Nikos Oikonomopoulos,10,0.582,0.795,-3.736,0.0464,0.36,0.0,0.339,131.982
23994837,Εκδρομή,"Dimitra Galani, Efstathios Drakos",To Vals Ton Hamenon Meta,0.377,0.467,-12.47,0.0476,0.263,0.0,0.328,143.968
25886457,Κούπες,Marina Satti,Κούπες,0.737,0.127,-13.623,0.0321,0.699,4.13e-06,0.205,109.979
12345121,Να 'Σαι Καλά,Padelis Padelidis,Να 'Σαι Καλά,0.529,0.585,-9.003,0.0564,0.162,0.0,0.341,139.933
20535460,Πυροσβεστήρας,"Λεωνίδας Μπαλάφας, LOCOMONDO",Ανοιξιάτικη Μέρα,0.729,0.561,-7.103,0.0985,0.555,2.65e-05,0.938,112.008
6034575,Την Ψυχολογο,Fy,Την Ψυχολογο,0.871,0.538,-7.934,0.321,0.0807,0.0,0.744,139.907
15907329,А уже фсё,Mitchel,А уже фсё,0.716,0.791,-3.231,0.112,0.763,6.33e-06,0.695,100.016
15853209,Аз не съм рапър,"Boro Purvi, EMIL TRF",Нежни песни с хора дет ме кефят,0.853,0.461,-8.745,0.106,0.306,0.00213,0.161,125.016
18958843,Алло! (Скит),GONE.Fludd,LIL CHILL,0.602,0.415,-16.107,0.851,0.841,0.0,0.613,62.845
11793093,Альфа и Омега,Tima Belorusskih,Альфа и Омега,0.669,0.471,-7.672,0.311,0.754,4.15e-06,0.7,144.173
16667213,Аромат,Ramil',Сияй,0.602,0.606,-6.199,0.0889,0.162,0.0,0.527,150.136
21506336,Аромат на барут,"PAMELA, FYRE",Аромат на барут,0.751,0.461,-14.003,0.441,0.707,1.65e-06,0.567,139.627
16264279,Астероид,Mary Gu,Астероид,0.578,0.651,-6.045,0.0322,0.00691,8.81e-05,0.495,134.929
15255539,"Ах, Россия-матушка!",DEAD BLONDE,Княжна из хрущёвки,0.842,0.646,-6.686,0.0456,0.0156,0.0,0.604,125.969
16264136,БЕГИ feat. Poët,DJ Smash,БЕГИ,0.707,0.731,-5.136,0.165,0.0606,0.0,0.653,110.01
12875666,Без етикети,Mihaela Fileva,Без етикети,0.772,0.796,-4.042,0.063,0.102,0.0,0.422,124.994
19889859,Без повода,Syava,Без повода,0.832,0.915,-5.063,0.184,0.434,2.8e-05,0.637,100.016
15292358,Беля,"Torino, Pashata, Alisia",Беля,0.761,0.671,-5.424,0.0591,0.215,0.0,0.731,91.035
22031221,Бенз,MACAN,1000 км до мечты,0.511,0.472,-9.378,0.0614,0.341,4.62e-06,0.0372,107.904
21570254,Босс,"JONY, The Limba",Босс,0.802,0.486,-6.36,0.0398,0.533,3.22e-05,0.645,140.034
25215264,Братик,Bittuev,Братик,0.951,0.572,-5.961,0.0936,0.0128,0.0,0.762,120.029
14207567,Бросай табак,Antoha MC,Бросай табак,0.817,0.448,-7.855,0.0748,0.203,0.00137,0.386,131.528
12991322,Бръммм,"Anelia, Julia",Бръммм,0.728,0.825,-4.457,0.187,0.069,0.0,0.915,166.013
23351186,Букет крапивы,Noize MC,Выход в город,0.745,0.629,-8.623,0.0567,0.608,0.0,0.618,126.114
14756265,Было или нет?,"ANIKV, SALUKI",Было или нет?,0.863,0.797,-6.611,0.0376,0.0503,0.0104,0.882,130.006
15831663,Быстро повзрослел,LIZER,"Молодость, Ч. 1",0.762,0.714,-5.328,0.211,0.285,0.0,0.573,149.37
23824641,ВСЁ РАВНО (feat. Tenderlybae),LOVV66,БЭСТ ФРЭНДС,0.657,0.519,-9.124,0.0498,0.265,5.1e-06,0.31,139.983
20310422,Великолепно - Скит,Scriptonite,Свистки и бумажки,0.473,0.453,-17.944,0.373,0.924,0.0,0.713,129.561
15818681,Венера-Юпитер,Ваня Дмитриенко,Венера-Юпитер,0.735,0.46,-6.344,0.199,0.148,0.0,0.558,139.99
20349018,Вечеринка,"Ханза, OWEEK",Вечеринка,0.857,0.561,-9.303,0.189,0.201,0.501,0.775,100.006
16280155,Вино и сигареты,алёна швец.,Вино и сигареты,0.635,0.384,-9.368,0.0382,0.225,0.0,0.234,101.977
17833152,Виселица,Mary Gu,хорошее и плохое,0.843,0.541,-6.278,0.109,0.352,0.00808,0.124,124.001
14217523,Водица,Olga Buzova,Водица,0.789,0.867,-6.403,0.0776,0.397,0.000388,0.72,123.069
24836134,Вона,"Тарас Чубай, Плач Єремії",Вона,0.575,0.458,-8.938,0.0248,0.748,4.67e-05,0.334,70.077
17884219,Время,"JABO, MAYOT",2021,0.811,0.578,-6.721,0.0731,0.0197,0.0,0.503,82.024
18066363,Все було так,The Hardkiss,Все було так,0.472,0.809,-5.414,0.0625,0.0126,2.62e-05,0.249,152.196
23986010,Вселенная,Basta,Баста 4,0.671,0.454,-8.729,0.137,0.819,9.86e-06,0.62,83.14
23351055,Выход в город,Noize MC,Выход в город,0.539,0.844,-5.966,0.13,0.211,0.0,0.33,99.938
21137562,Где-то там,А4,ДЕТСКИЕ ПЕСНИ,0.847,0.572,-6.286,0.0888,0.00996,3.57e-05,0.15,94.546
12962019,Гледай Как Се Прави,"Krisko, Slavi Trifonov",Гледай Как Се Прави,0.907,0.896,-4.345,0.241,0.196,8.65e-06,0.707,94.997
21054102,Голос Овощей,Бездна Анального Угнетения,Хроники Последних Дней,0.611,0.898,-5.375,0.0494,0.0106,3.18e-05,0.375,110.011
17667527,Гори,"LIZER, MAYOT",Гори,0.721,0.85,-4.671,0.119,0.0934,0.0,0.253,109.902
15861338,Горький вкус,Султан Лагучев,Горький вкус,0.668,0.91,-3.377,0.245,0.22,0.0,0.837,97.968
14529608,Града На Греха,"Mom4eto, V:RGO",Поколението на Младите Легенди,0.855,0.601,-5.6,0.0415,0.427,3.41e-06,0.566,120.017
13670855,Грустный дэнс (feat. Артем Качер),"Artik & Asti, Artem Kacher",Грустный дэнс (feat. Артем Качер),0.747,0.762,-3.679,0.216,0.14,0.0,0.466,117.97
18335457,ДНК,FACE,Искренний,0.784,0.458,-8.294,0.303,0.254,0.0,0.581,169.876
17263451,ДУРАКАМ ВЕЗЁТ,ФОГЕЛЬ,ДУРАКАМ ВЕЗЁТ,0.821,0.376,-8.373,0.382,0.213,1.91e-06,0.291,171.059
20800769,Да пошло всё,Мэвл,Да пошло всё,0.713,0.576,-7.775,0.046,0.455,0.0,0.296,120.008
14281858,Да сме там (ft. Feel & Yoko),OGI 23,Ogi 23,0.734,0.534,-7.936,0.0347,0.466,0.0,0.704,98.384
23351160,Двадцатые годы,Noize MC,Выход в город,0.646,0.89,-5.079,0.155,0.478,0.0,0.724,160.016
467743,Двигаться,Raim,O2,0.785,0.648,-8.817,0.0341,0.667,0.014,0.528,120.03
13704255,Девочка Оля (Mike Key Remix),T1ONE,Девочка Оля,0.686,0.7,-7.885,0.132,0.0691,0.0,0.485,129.099
15869069,Девочка с картинки,Egor Kreed,58,0.792,0.817,-5.673,0.0581,0.0175,2.07e-06,0.217,109.343
16268398,Дежавю - UA VERSION,Artem Pivovarov,Дежавю (UA VERSION),0.777,0.869,-5.768,0.193,0.324,0.0237,0.459,117.949
15796372,Детство,Rauf & Faik,Я люблю тебя,0.719,0.607,-7.323,0.0398,0.634,7.76e-06,0.48,149.969
20353103,Джадуа,Jah Khalib,ВЫХОД В СВЕТ,0.891,0.62,-6.821,0.0835,0.0184,0.61,0.239,110.008
14321961,Дикий яд,MriD,Дикий яд,0.849,0.555,-5.742,0.247,0.203,0.0,0.638,149.908
18500873,До мен,VessoU,До мен,0.793,0.392,-14.076,0.216,0.116,0.0,0.83,139.994
22655298,Драконови нерви,Dessita,Драконови нерви,0.672,0.933,-4.041,0.0578,0.0114,0.0,0.613,91.999
15861298,Дурак и молния,Korol i Shut,Камнем по голове,0.434,0.744,-9.449,0.194,0.111,0.0,0.668,178.879
19943931,Дурная,Gunwest,Дурная,0.813,0.667,-6.972,0.0584,0.0343,0.505,0.676,99.955
23824569,Дым,SODA LUV,Дым,0.67,0.492,-10.389,0.357,0.00966,3.16e-06,0.349,164.976
20347607,Едно сърце,Ballan,Едно сърце,0.791,0.627,-6.757,0.0682,0.107,1.98e-05,0.379,91.045
20635984,Если бы не ты,"Nebezao, NЮ",Если бы не ты,0.55,0.644,-5.478,0.0515,0.317,0.000418,0.175,159.921
16266187,Её виной,Max Korzh,Её виной,0.472,0.611,-3.902,0.2,0.14,0.0261,0.545,90.052
15844199,Жалі,"Jamala, alyona alyona",Жалі,0.572,0.793,-4.045,0.0682,0.146,1.41e-05,0.181,171.946
12958916,Жега,MurdaBoyz,Махленска класа,0.566,0.6,-9.139,0.321,0.168,0.00964,0.594,170.035
19426931,Жить не запретишь,Канги,Том I. «Жить не запретишь»,0.787,0.675,-8.459,0.276,0.0267,0.0,0.667,129.955
17667516,Зажигать/JoMo,MONATIK,Зажигать/JoMo,0.896,0.73,-6.786,0.202,0.298,7.49e-05,0.453,105.023
20175784,Заново,Oleg Miami,С тобой,0.827,0.744,-4.53,0.0435,0.0476,0.0032,0.608,124.988
13670854,Зараза,Elvira T,Зараза,0.599,0.62,-6.499,0.137,0.0332,2.09e-06,0.414,151.906
22624106,Засыпай,MACAN,SOLO,0.889,0.726,-7.263,0.0804,0.53,0.0,0.296,114.938
13661786,Зелёные волны,Zivert,Сияй,0.789,0.702,-7.15,0.0427,0.0768,0.00146,0.375,114.017
18668726,Зима-холода,Andrey Gubin,Только ты,0.779,0.992,-8.649,0.0431,0.0729,0.00651,0.963,135.004
18668827,Зимний сон,Alsou,Алсу,0.828,0.534,-8.847,0.0275,0.218,2.24e-05,0.689,112.005
16277713,Излъжи ме,"Lidia, Dessita, Diona",Излъжи ме (feat. Diona),0.697,0.947,-4.313,0.088,0.0235,0.0,0.929,153.975
12469662,Изпусна си момента,Boro Purvi,"Песни за царе и придворни, Vol. 2",0.799,0.677,-5.246,0.252,0.356,1.58e-05,0.801,142.978
15853222,Има ли нужда,"Boro Purvi, Jluch",Нежни песни с хора дет ме кефят,0.709,0.469,-8.1,0.0442,0.245,0.000524,0.438,89.0
17318323,Инсайд,The Limba,Anima,0.857,0.436,-7.112,0.0955,0.0879,0.0469,0.59,169.954
17206628,Искал-Нашёл,Jah Khalib,Мудрец,0.72,0.676,-4.99,0.139,0.525,0.00779,0.319,95.056
13727582,Искры,Tima Belorusskih,Искры,0.844,0.644,-8.532,0.288,0.148,0.0,0.322,119.936
21583645,Кавачай,Okean Elzy,Янанебібув,0.627,0.581,-10.418,0.0253,0.0462,0.000537,0.562,102.016
18721756,Като хлапе (feat. Konstantin),Liyana,Като хлапе (feat. Konstantin),0.611,0.705,-5.679,0.0325,0.196,0.0,0.796,80.002
12534684,Когда исчезнет Слово,МОТ,Добрая Музыка Клавиш,0.776,0.683,-4.65,0.287,0.0897,2.61e-05,0.0931,84.026
23365083,Конец,Mihaela Fileva,Конец,0.6,0.624,-7.803,0.0673,0.00162,0.00432,0.472,142.129
13389118,Копакабана,"Anelia, Damyan Popov",Копакабана,0.791,0.827,-4.155,0.0547,0.0618,0.0,0.678,98.04
16266226,Костёр,"HENSY, Klava Koka",Костёр,0.704,0.608,-5.215,0.154,0.286,0.0,0.6,144.06
13667426,Кредо,GAYAZOV$ BROTHER$,Кредо,0.745,0.725,-6.031,0.131,0.0466,0.0,0.537,120.021
17733924,Крузак 200,BODIEV,Крузак 200,0.78,0.588,-6.115,0.326,0.537,2.83e-06,0.327,173.999
23592271,ЛА ЛА ЛА,Klava Koka,ЛА ЛА ЛА,0.845,0.673,-5.905,0.127,0.154,1.37e-05,0.48,117.935
16457566,Ледышка,RASA,Ледышка,0.861,0.457,-7.501,0.0627,0.0421,0.000868,0.366,135.007
21570343,Летний Снег,Jah Khalib,Летний Снег,0.861,0.68,-3.063,0.083,0.239,0.0,0.945,135.988
13670887,Лето,Kino,Чёрный альбом,0.6,0.803,-11.158,0.0266,0.0044,0.858,0.859,138.848
24242774,Личната,F.O. & Peeva,Личната,0.762,0.682,-5.364,0.0652,0.367,9.42e-06,0.3,89.991
17263454,Ловв и Майот,"LOVV66, MAYOT",PUZZLES,0.853,0.592,-6.905,0.199,0.328,0.0,0.453,117.089
15818828,Люди,Дайте танк (!),Человеко-часы,0.443,0.852,-1.869,0.0535,0.23,0.0,0.578,170.127
16264158,Лютики,просто Лера,Лютики,0.829,0.464,-6.896,0.061,0.43,0.0,0.5,129.929
16165319,М'ята,KAZKA,М'ята,0.754,0.766,-5.577,0.0902,0.294,0.0,0.71,89.988
19871591,МЕЛАНХОЛИЯ,Cream Soda,МЕЛАНХОЛИЯ,0.58,0.858,-6.674,0.0439,0.0258,6.02e-05,0.427,125.008
8377134,Майко Майко,Boro Purvi,SUPERBORO,0.881,0.536,-8.307,0.208,0.07,5.24e-05,0.638,139.945
17263435,Маленькая телка,FACE,Жизнь удалась,0.917,0.663,-5.724,0.173,0.212,0.0,0.729,113.367
11822572,Малиновый Закат,Max Korzh,Малый повзрослел ч.2,0.705,0.329,-9.067,0.061,0.863,0.000611,0.334,110.931
14205989,"Мама, я танцую",#2Mashi,"Мама, я танцую",0.726,0.748,-5.163,0.215,0.0403,0.0,0.143,127.946
12509328,Медина,Jah Khalib,E.G.O.,0.799,0.576,-5.987,0.0476,0.344,0.00297,0.259,88.004
9023599,Минимумът,Tita,Аз съм Тита,0.781,0.789,-6.132,0.15,0.288,2.84e-05,0.475,100.975
15755150,Мискузи мадам аутро,pyrokinesis,"Питер, чай, не Франция",0.411,0.751,-6.947,0.403,0.179,0.00195,0.289,195.303
22716920,Мое солнце,Oleg Miami,Солнце,0.593,0.635,-7.859,0.0417,0.00612,0.00133,0.427,79.996
14531757,Мой,LOBODA,Мой,0.677,0.818,-4.432,0.0389,0.0147,5.37e-05,0.502,115.971
17826415,Молодой - значит злой,GSPD,Ленинградский Электроклуб,0.715,0.987,-5.331,0.0617,0.0762,0.058,0.449,152.062
22064707,Молодые ветра,7B,"Я умираю, но не сдаюсь!",0.634,0.703,-7.495,0.0447,0.096,0.0,0.378,107.054
21580826,Місто весни,"Okean Elzy, Один в каное",Місто весни,0.597,0.385,-7.441,0.0284,0.824,8.49e-06,0.117,102.21
14469346,На дне,Molchat Doma,Этажи,0.611,0.754,-5.379,0.0439,0.00568,0.373,0.497,110.011
21061019,На западе,Dequine,labum,0.788,0.517,-8.371,0.329,0.101,0.0,0.491,134.986
21281231,На тебя смотрю,"ВесЪ, Jah Khalib",На тебя смотрю,0.457,0.644,-6.158,0.321,0.381,5.63e-06,0.433,88.194
20354719,Нам не нужен герой,Bi-2,Нам не нужен герой,0.615,0.62,-6.671,0.0232,0.00273,0.537,0.286,99.967
7394980,Направени така,"Jluch, DJ DELightfull",Zvyara,0.835,0.819,-5.529,0.339,0.333,1.33e-06,0.419,152.06
9452676,Напрао ги убивам (feat. 100 Kila),Gery-Nikol,Напрао ги убивам (feat. 100 KILA),0.655,0.904,-3.407,0.106,0.0641,0.0,0.427,174.097
20800986,Наше лето,Valentin Strykalo,Смирись и расслабься,0.891,0.857,-4.054,0.0549,0.371,0.0,0.605,120.074
15262123,Нашият сигнал,Mila Robert,Нашият сигнал,0.787,0.497,-7.798,0.0541,0.12,6.73e-06,0.515,99.954
16264174,Не Киряй,"MUKKA, Три дня дождя",Не Киряй,0.653,0.828,-3.236,0.0279,0.466,0.0,0.703,108.064
15882098,Не бесконечно,T-Fest,Не бесконечно,0.797,0.569,-5.519,0.0366,0.149,0.0,0.546,120.017
17334139,Не дотянуться до звезд,Basta,40,0.734,0.578,-8.406,0.334,0.351,0.0,0.241,99.849
15818677,Не жалея,Miyagi & Andy Panda,Не жалея,0.611,0.487,-8.265,0.0288,0.367,0.0,0.231,99.989
12977361,Не се изтриваш,Preslava,Не се изтриваш,0.742,0.841,-5.307,0.069,0.00577,0.0,0.65,91.992
