title,artist,album,language_id,scaled_vectorized_features_str
Airplane Lesson,Stereoclip,Airplane Lesson,-2.0,"3.46092426655261,2.1631399807918648,-3.641741533168781,2.4473171875222013,2.3237495867322693,4.796399802300293,0.5468555004466604,4.290659194012305,-0.2769906204992498"
"Airplane, Pt. 2",Paintamelody,BTS Love Yourself Tear Piano Collection Album,0.0,"2.101275447549799,0.4321451524126605,-7.552555472121844,0.45392148664830867,3.431946110956302,4.597188308914019,0.5047896927199942,4.72257081289686,0.0"
Airride,"Can Yildiz, C4NR0S",Purple Magic,-2.0,"1.86707756485075,0.9946581161676877,-5.8664974473872356,0.3818221006258704,0.022440979615536667,4.413300776557458,0.5636818235373269,4.438244980941609,-0.2769906204992498"
Al Cenneti Çal Başına,Kuan,GAM,14.0,"2.582682206431177,0.7290940560258294,-4.391991725247671,0.4214259887227027,3.1410445233474933,2.523345582892806,0.34914620413132935,2.5092722417117814,1.9389343434947484"
Aladdins Hideout,Alan Menken,Aladdin (Original Motion Picture Soundtrack),0.0,"1.1059344460788416,0.3486131844044032,-6.357907175114544,0.4224414730328779,3.1341182950710933,3.601130841982648,0.2557601109781304,4.012645514097271,0.0"
Albatross,Bert Dockx,Transit,-2.0,"3.077099958795835,0.16223549855938985,-4.654150657090939,0.4102556613107756,2.860532278153285,4.694240062102204,0.16615994052033142,5.279156153017772,-0.2769906204992498"
Albatross Dance,"Jacob Shea, Jasha Klebe",Planet Earth II (Original Television Soundtrack),-2.0,"1.5352972310270976,0.28970624742748186,-7.031832614884634,0.35846596149184107,3.1756756647294946,2.303702141466914,0.16363599205673143,2.981253820232861,-0.2769906204992498"
Alfie,Mitchell Jackson Quartet,Soul Eyes,-2.0,"2.751825121713823,0.27956652876752003,-4.388396718798343,0.368620804593593,3.4180936544035014,4.612512269943732,0.4139275480303953,3.724936926628755,-0.2769906204992498"
Algir - Tognatale,Wardruna,Runaljod - gap var Ginnunga,-2.0,"2.9404845272213906,1.1153690525958053,-4.866256037601263,0.28230463822870205,0.41557369658401233,4.2856011013098465,0.17036652129299806,2.3484344228748357,-0.2769906204992498"
Alkupiste,Mokoma,Ihmissokkelo,8.0,"2.7062866445223417,1.390589987651913,-4.236300292096025,0.30464529305255617,1.8631554063516556,4.729995971171535,3.3105790680886287,4.776136920818272,1.107962481996999"
All Is Found - Instrumental,"Kristen Anderson-Lopez, Robert Lopez",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),-2.0,"1.2035168972034451,0.8691187422824457,-4.500948074558059,0.3818221006258704,2.898626533673486,3.795234348359018,0.16952520513846472,2.7632578953521705,-0.2769906204992498"
All Is Found - Kacey Musgraves Version/Instrumental,"Kristen Anderson-Lopez, Robert Lopez",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),0.0,"3.070594462054195,0.9753443663391891,-5.528566841150449,0.5544544333556523,3.3038108878428982,4.857695646419146,0.6225739543546595,5.359819178813491,0.0"
All Sweet Child,Tuur Deconinck,All Sweet Child,-2.0,"3.4218912861027686,1.4968156117086564,-5.147496157521732,0.3422182125290381,0.8380736214444249,4.362220906458413,3.230654033407963,4.1892114023824965,-0.2769906204992498"
All in Eye,Elsa FA. Williamss,Something Here,0.0,"4.339166326674043,0.7290940560258294,-6.6394238339926535,0.7027151426412296,2.4865159512276738,4.208981296161279,1.3418992664806513,4.674863498029352,0.0"
All in the Past,"Georgs Pelēcis, Martin Fröst, Royal Stockholm Philharmonic Orchestra",Roots,-2.0,"2.1207919377747197,0.1153996552252803,-7.299798864838355,0.56968669800828,3.435409225094502,1.8490912975854163,0.6772595043993256,2.011867686188938,-0.2769906204992498"
All that Glitters,Mino Monterosso,All that Glitters,-2.0,"2.608704193397738,0.035875290306436505,-8.942163734265751,0.5300828099114477,3.4457985675091023,4.796399802300293,0.5174094350379941,4.122497883857979,-0.2769906204992498"
All the Light We Cannot See,GeorgeGoin,The Alchemist,0.0,"2.530638232498055,0.5504418701122156,-6.56116330898037,0.5646092764574041,3.4423354533709025,4.806615776320101,2.284173359557974,3.9536042245719143,0.0"
All the Works of Nature Which Adorn the World - Anthropocene - Including Hurrian Hymn to Nikkal,Nightwish,HUMAN. :II: NATURE.,0.0,"1.2555608711365671,1.554756861194153,-4.790484363207744,0.30464529305255617,1.3817825411418412,4.515460516755548,1.135776808619987,3.487620934177451,0.0"
All the Works of Nature Which Adorn the World - Aurorae,Nightwish,HUMAN. :II: NATURE.,0.0,"3.051077971829274,1.9941446697925003,-4.150849754185086,0.38994597510727186,1.146290779744234,4.459272659646598,0.23683049750113064,3.8339174521850112,0.0"
All the Works of Nature Which Adorn the World - Moors,Nightwish,HUMAN. :II: NATURE.,0.0,"1.0799124591122806,2.066571231649371,-4.19122444200061,0.38689952217674634,0.3064856012307091,4.39286882851784,0.3175968483363297,3.8344405587076813,0.0"
All the Works of Nature Which Adorn the World - Quiet as the Snow,Nightwish,HUMAN. :II: NATURE.,0.0,"1.1905059037201646,0.423453964989836,-5.374811180702287,0.396038880968323,2.2752659887974676,2.0023309078825506,0.1564848047431982,3.4925032617223715,0.0"
All the Works of Nature Which Adorn the World - The Green,Nightwish,HUMAN. :II: NATURE.,0.0,"1.971165512716994,0.7097803061973306,-5.4079958556191565,0.33815627528833736,2.7670281964218826,4.4541646726366935,0.22841733595579738,2.7914010262718185,0.0"
All the Works of Nature Which Adorn the World - Vista,Nightwish,HUMAN. :II: NATURE.,0.0,"0.40854519537500733,0.7242656185687047,-5.088316820586647,0.3919769437276223,2.69083968538148,4.883235581468669,0.23430654903753065,1.8548659818515731,0.0"
Aller Anfang ist schwer,Jens Wechsler,Aller Anfang ist schwer,4.0,"2.693275651039061,0.4109000276013118,-6.506408595367534,0.4975873119858418,3.4457985675091023,4.9394234385776175,1.4765098512059829,3.106973754514559,0.5539812409984995"
Alley Cat,Bent Fabric and His Piano,Alley Cat,-2.0,"5.184880903087275,1.1153690525958053,-3.5551848394272794,0.49250989043496585,3.061392898168891,3.3610554525171383,2.8184091176866346,3.847064862788118,-0.2769906204992498"
Alomost Grown,Sharikaaokayoneill,My a Way Litter,-2.0,"1.7890116039510673,1.1443396773385535,-6.522171315953048,0.4986027962960169,3.3176633443956987,4.443948698616885,2.591253755962637,4.924489930647492,-0.2769906204992498"
Alone Together - Rudy Van Gelder Remaster,Kenny Dorham,Quiet Kenny,0.0,"2.1858469051911222,0.2988802785960188,-5.667389397886019,0.368620804593593,3.4111674261271014,4.551216425824879,0.8286964122153239,2.1170120972456146,0.0"
Aloys Theme (feat. Julie Elven) - Part 1 - Motherland,Joris de Man,Horizon Zero Dawn (Original Soundtrack),-2.0,"0.5601232694552251,1.2602221763095462,-5.2865952532149425,0.4864169845739147,2.2302455050008665,4.510352529745643,0.16489796628853143,5.898793266004512,-0.2769906204992498"
