title,artist,album,language_id,scaled_vectorized_features_str
Cinta Terakhir - Rerecorded Version,"Aiman Sidek, Syazmin Saprudin",Cinta Terakhir (Rerecorded Version),20.0,"1.5938467017018598,2.1727968557061144,-1.7728912574337499,0.28027366960835165,2.396474983634471,0.003917826036596725,1.2577676510273188,6.25980651418319,2.769906204992498"
Cinta Terbaik,Cassandra,Cinta Terbaik,20.0,"3.538990227452293,1.8782621708215077,-2.027583637420723,0.29652141857115466,2.157520108098664,0.0,0.6604331813086591,5.034725911858156,2.769906204992498"
Cintanya Aku,"Tiara Andini, Arsy Widianto",Cintanya Aku,20.0,"3.356836318686366,1.6320118605081482,-2.436308216813498,0.29855238719150506,2.500368407780474,6.231744152083448E-5,1.379758493434651,4.129821375175359,2.769906204992498"
Cisza w Lesie!,dezydery,Chyba,9.0,"4.638419176789494,1.7623796718505147,-2.7380122195993692,0.9515087986341505,2.8570691640150847,3.974013893705674E-5,1.4176177203886504,5.237098388595102,1.246457792246624"
Citam,Sima,Bombím,21.0,"3.1941989001453597,1.2022809268240497,-2.827610841874917,0.4092401770006005,3.0198355285104896,0.0,1.829862636109979,4.667609754248328,2.9084015152421228"
Civciv,Tuğkan,Civciv,14.0,"3.714638639476579,1.1298543649671795,-3.952571321556791,0.4417356749262064,2.8189749084948836,0.0,2.4061642019653053,2.7909476672855043,1.9389343434947484"
Coisa Mais Bonita,"Carolina Deslandes, António Zambujo",Casa,21.0,"5.197891896570556,1.5788990484797765,-2.48968023563813,0.5575008862861778,2.999056843681289,0.0,2.7300709214606353,3.422685977830011,2.9084015152421228"
Colega de Caso - Ao Vivo,Henrique & Juliano,"Ao Vivo no Ibirapuera, Vol. 2",21.0,"3.324308834978165,2.018286857078124,-2.043069819048595,0.4224414730328779,2.8432167074622843,0.0,1.9602666400626443,4.143143154619356,2.9084015152421228"
Colindul Colindelor,Aurel Moldoveanu,Colindul Colindelor,11.0,"2.608704193397738,2.0520859192779968,-2.5626865204552423,0.6996686897107041,2.926331446779087,0.0,1.6069138551586484,4.9127723445396825,1.5234484127458738"
Colo Sus,Ana Maria,Vine Seara Lui Crăciun,11.0,"3.0445724750876346,1.6706393601651455,-2.580108474786599,0.28535109115922763,2.462274152260273,7.100101943767207E-5,1.278800554890652,4.568498505086446,1.5234484127458738"
Como Nossos Pais,Belchior,Alucinacao,21.0,"3.5715177111604945,1.2505653013952969,-4.848281005354625,0.5321137785317981,2.34106515742327,0.0,2.275760198012641,3.316251237350749,2.9084015152421228"
Como É Grande o Meu Amor por Você,Raquel Tavares,Roberto Carlos por Raquel Tavares,21.0,"3.051077971829274,1.8975759206500065,-2.1780208303771977,0.2701188265065998,2.1228889667166633,0.002186218440239111,1.3839650742073175,3.13103665455738,2.9084015152421228"
Con Chim Trên Cành Hát Về Tình Yêu,Tùng,26: Individualism,18.0,"2.1858469051911222,1.0477709281960594,-2.2153535896586756,0.45087503371778315,2.7635650822836824,0.0,0.8371095737606571,2.358059582891965,2.492915584493248"
Con Dế Mèn Hát Vào Mùa Hè,"Tùng, Trang",Con Dế Mèn Hát Vào Mùa Hè,18.0,"4.5928806995980125,1.5450999862799035,-4.8679152713471066,0.8052790579689234,3.1445076374856935,0.03749262465269878,0.49637653117466096,2.78944809525385,2.492915584493248"
Conclusão,Julinho Ksd,Conclusão,21.0,"5.197891896570556,3.0129449732458116,-2.4459870803309185,0.6052286488644116,2.524610206747875,0.1031813376000702,0.45010414267532817,4.081939691466962,2.9084015152421228"
Conexão,Razy,Conexão,21.0,"2.771341611938744,0.6518390567118343,-4.83141212893855,0.5178969981893454,3.0129093002340896,0.15732599990505752,1.0390254508486547,6.063013840354724,2.9084015152421228"
Contramão - Ao Vivo,Gustavo Mioto,Ao Vivo em São Paulo / SP,21.0,"4.2155618885828785,1.2215946766525487,-2.888449412555844,0.4996182806061921,2.8432167074622843,0.0,1.8214494745646457,4.642361146087455,2.9084015152421228"
Convivência,Verso de Nós,Convivência,21.0,"4.1114739407166345,1.979659357421126,-2.1077799351364908,0.5138350609486447,2.458811038122073,0.0,1.8340692168826456,2.964235421361996,2.9084015152421228"
Convém,Tixa,Convém,21.0,"4.8661115627469025,1.1926240519098004,-3.796879888405145,0.4975873119858418,1.1982374918172356,0.01644771817189238,0.5763015658553268,4.7448202769944245,2.9084015152421228"
Cor De Marte,ANAVITÓRIA,ANAVITÓRIA,21.0,"4.690463150722616,1.3567909254520403,-2.486361768146443,0.34729563407991404,2.4449585815692725,5.036475191765803E-5,0.6225739543546595,4.322359449286108,2.9084015152421228"
Coração Digra - Live,Halloween,Unplugueto,21.0,"3.812221090601183,2.462503103133596,-2.3514107568178404,0.7413035464278867,2.8189749084948836,1.614123895129811E-5,1.3040400395266518,3.1241665222263135,2.9084015152421228"
Correria,Rafa G,Correria,21.0,"5.152353419379073,2.356277479076853,-3.02505965763029,3.4120272821886295,2.663134772275879,0.0,2.448230009691972,4.536100774449083,2.9084015152421228"
Crăciunul Este Doar Acasă,Fuego,Crăciunul Nostru-I Românesc,11.0,"3.0250559848627137,1.4630165495087835,-2.6177177730257175,0.384868553556396,2.7150814843488806,0.0,1.4554769473426499,2.8693090243814745,1.5234484127458738"
Csak erre vártam,"Kiraly Linda, Király Viktor",Csak erre vártam,12.0,"4.274111359257641,1.8444631086216348,-2.8715805361397693,0.29144399702027873,2.6735241146904793,2.7787449333880288E-5,1.3839650742073175,3.2116996803530986,1.6619437229954985"
Cuido de Você,"David Carreira, Kell Smith",7,21.0,"2.881935056546628,2.259708729934359,-2.245219797083858,0.2863665754694028,2.2960446736266684,0.0,1.6153270167039815,3.452991282376695,2.9084015152421228"
Cukup Tau,Rizky Febian,Cukup Tau,20.0,"4.24808937229108,1.105712177681556,-3.0966832476592003,1.8380266014170887,2.6492823157230787,0.0,2.183215421013975,5.861443460285872,2.769906204992498"
Cung Đàn Vỡ Đôi,Chi Pu,Cung Đàn Vỡ Đôi,18.0,"2.907957043513189,2.0231152945352484,-3.1304210004913506,0.30159884012203064,1.8735447487662558,0.0012974287005157342,1.2577676510273188,5.927564124751365,2.492915584493248"
Cuídeseme,Francisco Victoria,Prenda,21.0,"4.456265268023568,1.1781387395384264,-2.960902619457676,0.2883975440897532,1.3229096007924392,0.013893724666940147,0.9633069969406557,3.4152229914399186,2.9084015152421228"
Cuối Tuần,"Nguyen Ha, Minh Min",Cuối Tuần,18.0,"3.0185504881210736,2.061742794192246,-1.8765933665489667,0.3168311047746584,2.9748150447138886,0.0,1.3839650742073175,6.479162516022822,2.492915584493248"
Cuộc Tình Trong Cơn Mưa,Tùng Acoustic,Tuyển Tập Của Tùng Acoustic,18.0,"5.2954743476951585,1.4485312371374095,-2.2819994784500555,0.4843860159535643,2.115962738440263,0.0,2.422990525055972,4.25285602930735,2.492915584493248"
Czułe struny [Polonez As-dur],"Frédéric Chopin, Natalia Kukulska, Paweł Tomaszewski, Orkiestra symfoniczna Sinfonia Varsovia",Czułe struny,9.0,"3.7731881101513416,1.6802962350793949,-1.8163078737833207,0.3229240106357096,2.909015876088086,0.0,0.6856726659446588,4.8744460733120585,1.246457792246624"
Càng Lớn Càng Cô Đơn,JayKii,Càng Lớn Càng Cô Đơn,18.0,"3.682111155768378,1.5644137361084023,-2.0906345197627747,0.29753690288132983,2.524610206747875,0.0,0.8833819622599899,4.606441164864113,2.492915584493248"
"Càng Trưởng Thành, Càng Cô Đơn",Hồ Ngọc Hà,"Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn",18.0,"3.0836054555374757,2.027943731992373,-2.3832127369465073,0.3320633694272862,2.6111880602028776,0.0025335615569126147,0.4013078057123954,4.447939888495093,2.492915584493248"
Cánh Hoa Tổn Thương,Hoàng Yến Chibi,Cánh Hoa Tổn Thương,18.0,"1.3726598124860916,3.075714660188433,-1.2980738671648764,0.4986027962960169,2.8778478488442856,6.793622723172939E-6,0.7698042813979912,6.25841156345607,2.492915584493248"
Câu Trả Lời,"Tien Tien, Trang",Câu Trả Lời,18.0,"2.452572271598372,1.6320118605081482,-2.373810412386727,0.3290169164967606,3.0025199578194894,0.0210449064808064,1.686838889839314,5.066774904813739,2.492915584493248"
Câu Đố,Thành Luke,Câu Trả Lời,18.0,"3.46092426655261,1.3664478003662894,-3.744614025411076,0.363543383042717,3.0129093002340896,3.9433659716462473E-4,1.1441899701653202,5.333070998620964,2.492915584493248"
Còn Gì Đau Hơn Chữ Đã Từng,Quân A.P,Còn Gì Đau Hơn Chữ Đã Từng,18.0,"3.4479132730693296,1.9024043581071313,-2.372704256556165,0.29753690288132983,2.960962588161088,0.0,1.6826323090666475,4.6078709893594105,2.492915584493248"
Còn Thương Thì Không Để Em Khóc,Miu Lê,Còn Thương Thì Không Để Em Khóc,18.0,"2.530638232498055,1.9313749828498794,-3.2197430838092576,0.47423117285181243,2.098647167749262,1.4251283757633458E-5,1.3587255895713177,4.465551141424985,2.492915584493248"
Còn lại gì?,Vũ.,Vu Tru Song Song,18.0,"2.0036929964251953,2.061742794192246,-2.79083116050872,0.33917175959851253,1.6588316721978493,0.8479258436441413,0.4879633696293278,5.575199571080832,2.492915584493248"
Có Chàng Trai Viết Lên Cây,Phan Mạnh Quỳnh,Mắt Biếc (Original Motion Picture Soundtrack),18.0,"3.356836318686366,2.1534831058776156,-2.5950415784991905,0.3503420870104396,3.3557575999158997,0.002119814609110353,0.605747631263993,3.096895235511116,2.492915584493248"
Có Hay Không,Thành Luke,Qua Từng Nếp Nhăn,18.0,"2.1988578986744027,1.43887436222316,-2.4595374892553066,0.30769174598308174,3.3453682575012995,0.01660095778218951,0.925447769986656,3.348823336829003,2.492915584493248"
Có Lẽ Anh Chưa Từng,"Only C, Karik",Có Lẽ Anh Chưa Từng,18.0,"4.130990430941555,2.1196840436777427,-2.8854074840217976,0.45087503371778315,2.109036510163863,0.0,2.780549890732635,5.156818974249341,2.492915584493248"
Có Lẽ Quá Khó Để Quên 1 Người,"D Blue, NamLee, 1nG",Có Lẽ Quá Khó Để Quên 1 Người,18.0,"4.4107267908320855,2.7135818509040806,-2.8101888875435606,0.5981202586931853,2.621577402617478,0.0,2.368304975011306,4.188583674555292,2.492915584493248"
Có Một Nơi Như Thế,Phan Mạnh Quỳnh,Có Một Nơi Như Thế,18.0,"4.4887927517317685,2.1148556062206176,-2.458707872382385,1.584155523873292,2.656208543999479,7.202261683965296E-5,2.7426906637786352,5.992324712257915,2.492915584493248"
Có Như Không Có,"Hien Ho, Đạt G",Có Như Không Có,18.0,"2.3549898204737683,1.2264231141096733,-3.448440801778016,0.3513575713206148,2.9228683326408866,3.652210712081693E-5,1.5564348858866488,4.577809801189973,2.492915584493248"
Có Như Không Có (Cnkc),Hương Ly,"Hương Ly, Vol. 3",18.0,"2.849407572838427,0.3684097779786145,-4.275568824080987,0.4133021142413012,3.2553272899080965,7.661980514856698E-5,0.6856726659446588,4.594863073829016,2.492915584493248"
Có Thể Là Tại Sao?,Vũ.,Vu Tru Song Song,18.0,"1.4702422636106953,1.955517170135503,-3.0045957747648875,0.40010081820902377,1.783503781173053,1.660095778218951E-4,0.44169098112999494,2.542123331335459,2.492915584493248"
Có Tất Cả Nhưng Thiếu Anh,Hương Ly,"Hương Ly, Vol. 1",18.0,"3.688616652510018,1.168481864624177,-2.3920619835910055,0.3706517732139433,3.224159262664296,0.0,1.299833458753985,4.591689560924817,2.492915584493248"
Cô Gái Bàn Bên,"Đen, Lynk Lee",Kobukovu,18.0,"4.443254274540287,2.6121846643044617,-2.208716654675302,2.9550593426097946,2.9713519305756884,0.0,1.7793836668379797,4.189560140064277,2.492915584493248"
Cô Đơn Trong Nhà Mình,Hoài Lâm,Cô Đơn Trong Nhà Mình,18.0,"4.0073859928503905,1.4195606123946611,-3.1572452793824866,0.2812891539185269,2.8120486802184836,0.0,1.2577676510273188,3.2762161514824024,2.492915584493248"
Cô Ấy,Cá Hồi Hoang,Hiệu Ứng Trốn Chạy,18.0,"3.077099958795835,2.4431893533050975,-1.9429627163827057,0.29753690288132983,1.68307347116525,0.005312306490300643,0.49637653117466096,4.88054898274321,2.492915584493248"
Cô Ấy Là Ai,Mỹ Tâm,Tâm 9,18.0,"3.818726587342823,2.4431893533050975,-1.8013747700707297,0.30769174598308174,2.309897130179469,0.0,1.4092045588433173,4.180597581642529,2.492915584493248"
Cô Ấy Nói (Lofi Ver.),"Ngô Anh Đạt, Freak D",Cô Ấy Nói,18.0,"3.818726587342823,1.8444631086216348,-2.7117410186235142,0.3239394949458847,2.860532278153285,0.0,0.5510620812193271,2.790110696849232,2.492915584493248"
Cùng,Thành Luke,Gián Đoạn,18.0,"4.475781758248488,1.3809331127376636,-3.46475660027881,0.30667626167290657,1.7557988680674521,0.03621562790022266,1.762557343747313,3.8724180922535254,2.492915584493248"
Cümleler,Nikof,Cümleler,14.0,"4.24808937229108,1.9989731072496248,-3.5156397684846765,0.618429944896689,2.4553479239838727,1.5783679860604797E-4,1.8340692168826456,3.9746331067832497,1.9389343434947484"
Cũng Đành Thôi,Đức Phúc,Cũng Đành Thôi,18.0,"3.2137153903702806,2.370762791448227,-1.804969776520057,0.2721497951269502,1.8908603194572564,0.0,1.2956268779813185,5.018858347337165,2.492915584493248"
Cơn Bão Nghiêng Đêm,Lê Cát Trọng Lý,Lê Cát Trọng Lý,18.0,"3.6691001622850976,0.30129449732458113,-5.135051904427905,0.40720920838025004,3.1929912354204952,0.01583475973070384,1.0979175816659874,4.773172650523141,2.492915584493248"
Cơn Mơ Băng Giá,Bằng Kiều,Cơn Mơ Băng Giá,18.0,"3.181187906662079,2.1148556062206176,-1.9095015025081958,0.3503420870104396,1.877007862904456,0.0,0.7109121505806586,4.177668185115578,2.492915584493248"
Cơn Mưa Tháng 5 (special edition 2020),"Bức Tường, Tùng Dương",Cơn Mưa Tháng 5 (special edition 2020),18.0,"3.9813640058838295,1.7961787340503876,-1.9661919888245145,0.314800136154308,2.8778478488442856,0.0,0.8076635083519907,4.4999366768484945,2.492915584493248"
Cạn Dòng Nước Mắt,Hồ Ngọc Hà,"Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn",18.0,"3.376352808911287,2.1196840436777427,-2.4238639637196724,0.35846596149184107,2.780880652974683,4.6584841530328725E-5,0.6646397620813257,4.747993789898623,2.492915584493248"
Cố Thức Đến Mùa Cây Thay Lá,Thái Đinh,Cố Thức Đến Mùa Cây Thay Lá,18.0,"4.4237377843153665,0.6421821817975849,-3.750421343521528,0.33104788511711103,3.217233034387896,1.317860648555352E-5,1.379758493434651,3.313914694882823,2.492915584493248"
Cứ Thế,NVM,Cứ Thế,18.0,"4.482287254990128,1.5064724866229058,-3.8549530695096665,0.2751962480574757,1.6726841287506498,0.9296536358026126,3.045564479410632,3.487062953886603,2.492915584493248"
Cự Tuyệt,Hồ Ngọc Hà,"Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn",18.0,"3.6495836720601775,2.4093902911052245,-2.389020055056959,0.31276916753395767,2.320286472594069,0.0018286593495457984,1.2409413279366523,4.459657474602902,2.492915584493248"
Dahil Tanging Ikaw,Jex De Castro,Dahil Tanging Ikaw,25.0,"3.2397373773368416,1.5692421735655269,-2.525906839089046,0.444782127856732,3.0510035557542907,0.0,0.5720949850826601,4.728848091168899,3.462382756240622"
Dahilan,Silent Sanctuary,Dahilan,25.0,"4.098462947233354,1.9458602952212536,-2.862178211579989,0.2772272166778261,1.8562291780752553,1.164621038258218E-4,2.141149613287309,2.7904594345310123,3.462382756240622"
Daj Pán Boh večer,Cifrovaná muzika,Slovenské ľudové vianočné Koledy,12.0,"3.051077971829274,1.5113009240800306,-2.4172270287362982,0.3879150064869215,2.8813109629824853,0.0,3.8658477300806227,6.366589992344233,1.6619437229954985"
Dalam Kenangan - From Surga Yang Tak Dirindukan 2,Krisdayanti,Dalam Kenangan (From Surga Yang Tak Dirindukan 2),20.0,"2.3094513432822867,1.9168896704785052,-1.6548091225212227,0.3208930420153592,2.8362904791858843,0.00658930324277676,0.7403582159893248,3.702582841226656,2.769906204992498"
Dalan Anyar,Didi Kempot,Kasmaran,20.0,"4.560353215889811,2.7377240381897034,-2.470322508603289,0.27418076374730055,2.3306758150086693,0.5976344801588225,2.59966691750797,4.709249033452863,2.769906204992498"
Dalawang Tao,Rice Lucido,Pahina Uno,25.0,"2.452572271598372,0.6759812439974578,-3.558226767961326,0.37471371045464413,1.579180047019247,0.12361328563968806,0.41434820610766193,4.142480553023973,3.462382756240622"
Dalawang Tao (From The Hows Of Us),Rice Lucido,Dalawang Tao (From The Hows Of Us),25.0,"2.8429020760967867,0.8691187422824457,-2.581491169574802,0.3269859478764103,2.992130615404889,0.033559474655072336,0.5720949850826601,3.827396057535725,3.462382756240622"
Dam Üstüne Çul Serer feat. Cem Adrian,Gökhan Kılıç,Kızıltuğ Türküleri Ustanın İzinden,14.0,"4.2415838755494395,1.5113009240800306,-2.254345582685997,0.3320633694272862,2.870921620567885,2.0789507130311174E-5,2.250520713376641,3.794998326898361,1.9389343434947484"
Damai Bersamamu,Felix Iwan,Damai Bersamamu,20.0,"3.486946253519171,0.7290940560258294,-2.567111143777492,0.368620804593593,2.936720789193687,0.0,1.2745939741179853,4.509875700779225,2.769906204992498"
Damaikanlah,Ika Mustafa,Damaikanlah,20.0,"2.4655832650816527,2.351449041619728,-1.80635247130826,0.29855238719150506,2.625040516755678,0.0,0.5005831119473275,2.9215848028802998,2.769906204992498"
Dan Hujan I,Gardika Gigih,Nyala,20.0,"1.6393851788933416,0.5069859329980932,-6.029102354479896,0.35237305563078997,2.964425702299288,1.2003769473275492,0.8455227353059903,4.334669889452943,2.769906204992498"
Dan Hujan II,Gardika Gigih,Nyala,20.0,"2.4655832650816527,0.42779955870124825,-6.7544640403711345,0.3493266027002644,1.3679300845890408,0.6946862333470073,0.5384423389013272,4.198557572254201,2.769906204992498"
Dans på Brännö brygga,Lasse Dahlquist,Dans på Brännö brygga,7.0,"2.6802646575557807,1.6802962350793949,-4.190671364085329,0.591011868521959,2.6007987177882774,5.465546100597778E-6,2.8268222792319677,5.930807385191919,0.9694671717473742"
Dansaðu vindur,"Björgvin Halldórsson, Eivør",Jólagestir Björgvins: Vinsælustu lögin 1987-2014,12.0,"1.6003521984435,2.457674665676471,-2.5292253065807326,0.35237305563078997,2.808585566080284,1.3331846095850654E-5,1.2661808125726521,2.844897386656873,1.6619437229954985"
Dantay,"Kiyo, Yzkk",Dantay,25.0,"2.5176272390147747,1.7382374845648914,-4.545470846738192,3.168311047746584,2.8120486802184836,0.009960574669313707,0.5889213081733267,2.463343489021353,3.462382756240622"
Dar Sugulsim,Lilas ir Innomine,Leisk Man Šlykštėtis,25.0,"5.067781961737751,2.940518411388941,-3.0427581509192874,2.863665754694028,2.496905293642274,2.48248168681357,2.107496967105976,5.651747492231546,3.462382756240622"
Daraan Lamang,Cooky Chua,Daraan Lamang,25.0,"3.1616714164371587,1.6899531099936442,-2.2217139856844095,0.34424918114938846,2.6735241146904793,0.0,0.8791753814873232,3.4527471659994493,3.462382756240622"
Dariyaganj (From Jai Mummy Di),"Arijit Singh, Dhvani Bhanushali, Amartya Bobo Rahut",Dariyaganj (From Jai Mummy Di),25.0,"4.052924470041872,2.332135291791229,-1.7657012445350948,0.41228662993112597,2.8155117943566834,0.0,2.713244598369969,2.5775202060361315,3.462382756240622"
Das Tripas Coração,Humberto Gessinger,Das Tripas Coração,21.0,"3.4414077763276896,2.1486546684204906,-1.8707860484385146,0.2640259206455487,2.621577402617478,6.538223372677715E-6,1.0558517739393212,3.0554651989156496,2.9084015152421228"
Dat heb jij gedaan,MEAU,Dat heb jij gedaan,20.0,"4.4887927517317685,1.3229918632521673,-3.5737129495891984,0.5178969981893454,2.926331446779087,0.002186218440239111,2.788963052277968,4.5930147641155825,2.769906204992498"
Datang Untuk Pergi,Mahen,Datang Untuk Pergi,20.0,"3.155165919695518,2.1679684182489893,-2.3848719706923505,0.28332012253887723,2.867458506429685,0.0024007538946550985,1.0558517739393212,4.3940250428919025,2.769906204992498"
Dau Nho Gap Tram Lan,Nguyen Ha,Hôm Qua Hôm Nay Và Sau Này,18.0,"4.1114739407166345,1.4775018618801576,-2.147601545036734,0.31073819891360727,3.158360094038494,0.0,1.74152443988398,4.18356185193766,2.492915584493248"
Dawk Liya,Snor La Releve,Dawk Liya,25.0,"3.968353012400549,1.9265465453927546,-3.2316342589878024,0.3604969301121914,1.4233399108002422,0.19614670118033145,1.5480217243413155,5.2295656546686535,3.462382756240622"
Day 5. Sore Sebelum Hujan,Nissan Fortz,Day by Day,20.0,"3.4739352600358906,1.313334988337918,-3.167753759772829,0.4092401770006005,3.1098764961036927,8.581418176639502E-6,2.1032903863333092,3.552765133133959,2.769906204992498"
Dağlarına Dargınım,Cemal Kaya,Gül Misalim,14.0,"4.7750346083639394,1.8299777962502606,-2.5527311179801817,0.29753690288132983,2.5800200329590766,5.261226620201599E-4,2.0486048362886433,3.9028977656410997,1.9389343434947484"
De Janeiro a Janeiro,"Roberta Campos, Nando Reis",Varrendo a Lua (Deluxe Edition),21.0,"3.1421549262122377,1.8637768584501335,-2.7825349917795026,0.2894130283999284,2.548852005715276,0.0,2.0317785131979766,2.792482113085336,2.9084015152421228"
De Quem É a Culpa? - Ao Vivo,Marília Mendonça,Realidade - Ao Vivo Em Manaus,21.0,"3.9293200319507076,2.0907134189349943,-1.7300277189994602,0.34424918114938846,3.120265838518293,0.0,1.081091258575321,4.871725919394175,2.9084015152421228"
De Trás Pra Frente - Ao Vivo,Henrique & Juliano,O Céu Explica Tudo (Ao Vivo),21.0,"3.6756056590267376,2.829464349875073,-1.9800189367065433,0.31073819891360727,2.777417538836483,0.0,2.8478551830953007,3.347393512333705,2.9084015152421228"
De e OK um du glømme me,Synne Vo,De e OK um du glømme me,25.0,"2.986023004412872,1.0960553027673066,-3.768119836810525,1.1678069567014653,2.909015876088086,0.0,1.5648480474319821,5.842611625469751,3.462382756240622"
Debesis ir tuvu klāt,Jorspeis,Ābele baltā,14.0,"3.298286848011604,2.0858849814778697,-2.119394571357395,0.271134310816775,2.749712625730882,0.0,2.162182517150642,5.2263223942281,1.9389343434947484"
Deeply,Meryem Aboulouafa,Meryem,25.0,"3.0445724750876346,0.5069859329980932,-3.857441920128432,0.3087072302932569,3.120265838518293,0.004081281620913668,0.5510620812193271,3.621850067894581,3.462382756240622"
Deewana,Akhil,Deewana,25.0,"3.538990227452293,2.563900289733215,-1.9078422687623522,0.40314727113954935,2.6354298591702783,0.0,1.9812995439259773,2.7896573378629177,3.462382756240622"
Defoluyorum,Emir Can İğrek,Defoluyorum,14.0,"2.7323086314889027,0.9222315543108174,-4.6569160466673445,0.6651422231647477,2.1644463363750646,0.0,2.8478551830953007,3.1740360107208567,1.9389343434947484"
Defoluyorum (Acoustic Version Live),Esen Yelbilir,Defoluyorum (Acoustic Version Live),14.0,"3.356836318686366,0.8787756171966951,-4.654703735006221,0.6864673936784265,2.2406348474154667,0.0,2.7300709214606353,3.673079633348066,1.9389343434947484"
Deitei Tarde Acordei Late,Chico da Tina,Minho Trapstar,21.0,"5.119825935670873,1.825149358793136,-3.3582891015871876,0.39400791234797267,2.999056843681289,0.03274219673348762,2.582840594417304,4.356640363405084,2.9084015152421228"
Deixa (feat. Ana Gabriela),Lagum,Deixa (feat. Ana Gabriela),21.0,"3.6040451948686956,1.5740706110226517,-2.273979848678479,0.6082751017949372,2.8466798216004845,0.0,1.3923782357526509,2.8595792430598124,2.9084015152421228"
Deixa Arder,Domingues,Deixa Arder,21.0,"4.098462947233354,2.6701259137899584,-2.053578299438937,2.2645300116906677,3.099487153689092,0.0,1.2493544894819857,2.765141078833783,2.9084015152421228"
Deixa Levar - Acústico,3030,Deixa Levar (Acústico),21.0,"3.3438253252030856,2.824635912417948,-2.4282885870419215,0.7240403131549085,2.808585566080284,2.3752139596055764E-4,3.693377918401291,3.309485726324217,2.9084015152421228"
Deixa a Luz Entrar,Paulo Novaes,Deixa a Luz Entrar,21.0,"2.4655832650816527,1.6464971728795221,-3.2236146292162258,0.40111630251919894,2.604261831926477,3.320191556437902E-5,1.850895539973312,6.142142420350611,2.9084015152421228"
Deixaria Tudo,João Bosco & Vinicius,"Segura Maracaju, Pt. 2",21.0,"3.7731881101513416,2.269365604848608,-2.014309767453975,0.45087503371778315,2.621577402617478,0.0,2.5407747866906374,5.0716921061268385,2.9084015152421228"
Deixaria Tudo - Deluxe,João Bosco & Vinicius,Segura Maracajú (Deluxe),21.0,"3.7731881101513416,2.269365604848608,-2.014309767453975,0.45087503371778315,2.621577402617478,0.0,2.5407747866906374,5.0716921061268385,2.9084015152421228"
Deixe Me Ir - Acústico,"1Kilo, Knust, Baviera",Deixe Me Ir (Acústico),21.0,"3.610550691610336,2.1196840436777427,-3.0491185469450204,2.2543751685889157,2.9124789902262864,0.0,2.9656394447299657,6.5067825404198,2.9084015152421228"
Dej Bůh Štěstí,Bambini Di Praga,"České Koledy, Vol. 1",25.0,"1.2750773613614879,0.8594618673681962,-3.9832671458548954,0.34729563407991404,1.5584013621900463,0.0,2.1117035478786423,4.668132860770998,3.462382756240622"
Dej bůh štěstí,Dětský sbor Camerata,"Vánoční koledy, Vol. 1 (Pokoj lidem dobré vůle)",12.0,"2.1272974345163598,1.1733103020813016,-2.786406537186471,0.31073819891360727,2.777417538836483,0.0,2.2294878095133077,3.0650903589327783,1.6619437229954985"
Dekat Di Hati,RAN,Hari Baru,20.0,"4.677452157239335,2.3755912289053516,-1.8937387819226827,0.26808785788624945,2.6354298591702783,0.0,2.7090380175973023,3.834649801316749,2.769906204992498"
Delicado,Sergio Godinho,Nação Valente,21.0,"3.7211441362182196,1.4823302993372822,-3.3477806211968453,0.3625278987325419,2.1332783091312635,1.6907437002783779E-4,1.5269888204779825,4.703564609239848,2.9084015152421228"
Den Teleiosame,Vangelis Kakouriotis,Gia Sena Eimai Edo,21.0,"3.6691001622850976,2.660469038875709,-1.8887610806851525,0.29652141857115466,1.880470977042656,0.0,0.8118700891246574,4.705203676344214,2.9084015152421228"
Den største reisen,Åse Kleveland,Hver gang vi møtes (Sesong 6 / Benny Borgs dag),25.0,"2.986023004412872,1.4002468625661624,-2.9932576775016235,0.41533308286165155,2.8362904791858843,0.0,1.510162497387316,4.25320476698913,3.462382756240622"
Dendang Perantau,Tan Sri P. Ramlee,Siri Kenangan Abadi Volume 1: Getaran Jiwa,20.0,"4.443254274540287,2.1341693560491164,-2.510420657461173,0.3178465890848336,2.4380323532928725,3.207815842220004,3.499875202858626,3.6662095010169997,2.769906204992498"
Dengan Caraku,"Arsy Widianto, Brisia Jodie",Dengan Caraku,20.0,"4.209056391841238,1.5354431113656541,-2.7344172131500417,0.3280014321865855,3.179138778867695,7.508740904559564E-4,1.5648480474319821,4.528393671681744,2.769906204992498"
Dengan Nama Tuhan,Teman Lelaki,Dengan Nama Tuhan,20.0,"3.012044991379433,1.453359674594534,-3.4719466131774652,0.32495497925605993,2.798196223665683,0.0,0.8791753814873232,4.87789857636168,2.769906204992498"
Denganmu,Brian Kp,Denganmu,20.0,"3.662594665543457,2.4093902911052245,-3.045523540495693,0.28433560684905246,2.0086062001560596,2.247514284357965,2.157975936377975,5.161526932953372,2.769906204992498"
Dengarkan Hatiku,"Adera, Nadiya Rawil",Dengarkan Hatiku,20.0,"2.2248798856409637,1.617526548136774,-3.0225708070115247,0.3777601633851696,2.1436676515458637,0.002027870842932073,0.4795502080839945,4.526092002981996,2.769906204992498"
Dengarlah Rasa,Alya Zurayya,Dengarlah Rasa,20.0,"3.5715177111604945,1.43887436222316,-3.5040251322637723,0.32495497925605993,3.289958431290098,0.04316249023369273,0.8202832506699906,3.2383432392410922,2.769906204992498"
