title,artist,album,language_id,scaled_vectorized_features_str
A Trip To The Moon,Aiolos Rue,Unscrambler,-2.0,"3.636572678576897,2.549414977361841,-3.244355051039269,0.3087072302932569,1.045860469736431,4.275385127290037,2.633319563689303,5.232739167572852,-0.2769906204992498"
A Trip to Trumpton,Urban Hype,Conspiracy to Dance,0.0,"4.150506921166476,3.534416218615279,-4.105497365132031,0.3950233966581478,0.02389548755358071,2.283270193427296,3.239067194953296,4.8789796631751985,0.0"
A Very Special Autumn,Sindrandi,Núna,-2.0,"4.4237377843153665,2.6846112261613326,-2.7413306870910565,0.4061937240700749,1.7938931235876534,4.873019607448859,0.319700138722663,4.3599533713819945,-0.2769906204992498"
A Violent Noise - Four Tet Remix,The xx,A Violent Noise (Four Tet Remix),-2.0,"4.378199307123885,4.166941525498615,-2.0729360264737777,0.5859344469710831,0.010735653828420318,4.7197799971517265,1.0979175816659874,4.393432188832876,-0.2769906204992498"
A Walk In The Black Forest,Herb Alpert & The Tijuana Brass,!!!Going Places!!!,0.0,"5.386551302078122,1.9989731072496248,-3.688753155967679,0.384868553556396,0.7861269093714234,4.43884071160698,3.1927948064539633,3.2784480726457947,0.0"
AAA Powerline,Ecco2k,E,-2.0,"4.9441775236465855,3.1384843471310537,-1.9194569049832566,0.4518905180279583,0.06095080883232182,4.275385127290037,2.305206263421307,4.183701347010372,-0.2769906204992498"
AGoodLife,Slow J,sLo-Fi,0.0,"4.651430170272774,0.608383119597712,-3.180751090781936,0.8144184167605001,1.9774381729122585,4.530784477785261,1.7331112783386466,6.975311615891258,0.0"
ALEPPO,KÁRYYN,QUANTA 1,-2.0,"2.2769238595740853,3.5054455938725306,-2.4468166972038405,0.5067266707774184,2.5419257774388755,3.560266945903412,0.14049979780706506,3.6206294860083506,-0.2769906204992498"
ALERT RCB,"Taco Hemingway, schafter","POCZTÓWKA Z WWA, LATO 19",9.0,"4.905144543196744,1.9313749828498794,-2.4282885870419215,1.8684911307223444,1.7731144387584528,3.5142950628142717,1.3755519126619842,4.879467895929691,1.246457792246624"
AVIV,Contrefaçon,AVIV - Single,-2.0,"3.3373198284614456,3.6551271550433966,-2.090081441847494,0.5798415411100319,0.17350201832382514,3.795234348359018,0.6646397620813257,6.975730101109394,-0.2769906204992498"
Aaron,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),-2.0,"4.703474144205896,1.8686052959072583,-3.3292525110349267,2.833201225388773,0.2614651174341078,4.397976815527745,0.5594752427646603,3.9051645605726697,-0.2769906204992498"
Aba,"Lane 8, Kidnap",Aba,-2.0,"4.150506921166476,3.0274302856171857,-2.6669417074857407,0.40010081820902377,0.14268030249384425,4.867911620438956,0.3992045153260621,4.255401814384344,-0.2769906204992498"
Abafana,"De Mogul SA, Lii",Abafana,-2.0,"5.236924877020397,3.3799062199872885,-3.1815807076548577,0.5148505452588199,5.021515500390149E-4,4.091497594933477,2.793169633050635,4.35932564355479,-0.2769906204992498"
Abismoide,Havalina,Abismoide,1.0,"3.7992100971179026,3.635813405214898,-2.330117257079516,0.37877564769534483,0.32553272899080965,3.790126361349113,1.665805985975981,4.185724025564697,0.1384953102496249"
About It,SV Stallone,About It,-2.0,"4.8140675888137805,4.384221211069226,-1.4579133846811307,0.3919769437276223,0.1918565232562857,2.5182375958829013,0.694085827489992,4.359046653409367,-0.2769906204992498"
